Crank Angle	PCYL1	
deg	bar	
544.15	0.3638	
544.53	0.3578	
544.86	0.3578	
545.14	0.3638	
545.37	0.3578	
545.55	0.3638	
545.68	0.3578	
545.76	0.3398	
545.78	0.3638	
545.76	0.3578	
545.68	0.3518	
545.55	0.3398	
545.37	0.3398	
545.14	0.3458	
544.86	0.3518	
544.53	0.3518	
544.15	0.3518	
543.71	0.3518	
543.22	0.3518	
542.68	0.3578	
542.09	0.3638	
541.45	0.3638	
540.76	0.3578	
540.02	0.3638	
539.22	0.3638	
538.37	0.3758	
537.47	0.3818	
536.52	0.3758	
535.52	0.3878	
534.46	0.3818	
533.36	0.3818	
532.20	0.3878	
530.99	0.3938	
529.72	0.3878	
528.41	0.3938	
527.04	0.3938	
525.62	0.3938	
524.15	0.3998	
522.62	0.4058	
521.05	0.3998	
519.42	0.3938	
517.73	0.3878	
516.00	0.3938	
514.21	0.3938	
512.37	0.3938	
510.48	0.4118	
508.53	0.3938	
506.53	0.3938	
504.48	0.3938	
502.38	0.3938	
500.22	0.3938	
498.01	0.3998	
495.75	0.4058	
493.44	0.3938	
491.07	0.3998	
488.65	0.3998	
486.18	0.4178	
483.65	0.3998	
481.08	0.4058	
478.45	0.4118	
475.77	0.4178	
473.04	0.4238	
470.25	0.4238	
467.42	0.4238	
464.53	0.4358	
461.60	0.4418	
458.61	0.4238	
455.57	0.4478	
452.49	0.4478	
449.35	0.4538	
446.16	0.4658	
442.93	0.4538	
439.64	0.4478	
436.31	0.4598	
432.94	0.4718	
429.51	0.4718	
426.04	0.4778	
422.52	0.4718	
418.96	0.4898	
415.35	0.4958	
411.70	0.5078	
408.00	0.4958	
404.26	0.5198	
400.48	0.5078	
396.66	0.5318	
392.80	0.5318	
388.90	0.5378	
384.96	0.5438	
380.98	0.5558	
376.97	0.5558	
372.92	0.5558	
368.83	0.5558	
364.71	0.5558	
360.56	0.5738	
356.38	0.5798	
352.17	0.5858	
347.93	0.5858	
343.66	0.5918	
339.36	0.6038	
335.04	0.5918	
330.69	0.6158	
326.32	0.6218	
321.94	0.6218	
317.53	0.6398	
313.10	0.6518	
308.65	0.6578	
304.19	0.6818	
299.72	0.6998	
295.23	0.7178	
290.74	0.7478	
286.23	0.7958	
281.72	0.8138	
277.20	0.8198	
272.68	0.8438	
268.15	0.8618	
263.63	0.8858	
259.10	0.9218	
254.58	0.9398	
250.07	0.9398	
245.56	0.9758	
241.06	0.9878	
236.56	1.0358	
232.09	1.0538	
227.62	1.0778	
223.18	1.1018	
218.75	1.1318	
214.34	1.1618	
209.95	1.1918	
205.58	1.2218	
201.24	1.2578	
196.93	1.2938	
192.65	1.3298	
188.40	1.3598	
184.18	1.4078	
180.00	1.4678	
175.86	1.5038	
171.75	1.5458	
167.69	1.5878	
163.66	1.6538	
159.69	1.6898	
155.76	1.7498	
151.87	1.8038	
148.04	1.8638	
144.26	1.9178	
140.54	1.9838	
136.87	2.0558	
133.25	2.1338	
129.70	2.2058	
126.21	2.2718	
122.78	2.3498	
119.41	2.4338	
116.11	2.5238	
112.87	2.6138	
109.71	2.7098	
106.62	2.7998	
103.59	2.9078	
100.65	3.0158	
97.77	3.1238	
94.98	3.2378	
92.26	3.3518	
89.62	3.4658	
87.06	3.5978	
84.58	3.7178	
82.19	3.8618	
79.87	3.9878	
77.65	4.1198	
75.51	4.2578	
73.46	4.3958	
71.49	4.5338	
69.62	4.6778	
67.84	4.8158	
66.14	4.9478	
64.54	5.0678	
63.04	5.2058	
61.62	5.3198	
60.30	5.4578	
59.08	5.5778	
57.95	5.6858	
56.92	5.8058	
55.98	5.9018	
55.15	6.0098	
54.41	6.1058	
53.76	6.2138	
53.22	6.2918	
52.77	6.3818	
52.43	6.4658	
52.18	6.5618	
52.03	6.6518	
51.98	6.7538	
52.03	6.8618	
52.18	6.9518	
52.43	7.0658	
52.77	7.1918	
53.22	7.3298	
53.76	7.4738	
54.41	7.6478	
55.15	7.8038	
55.98	7.9658	
56.92	8.1338	
57.95	8.3138	
59.08	8.4638	
60.30	8.6198	
61.62	8.7578	
63.04	8.8838	
64.54	9.0038	
66.14	9.1058	
67.84	9.2198	
69.62	9.2858	
71.49	9.3338	
73.46	9.3398	
75.51	9.3158	
77.65	9.2738	
79.87	9.1958	
82.19	9.0938	
84.58	8.9978	
87.06	8.8658	
89.62	8.7218	
92.26	8.5658	
94.98	8.4158	
97.77	8.2418	
100.65	8.0558	
103.59	7.8578	
106.62	7.6778	
109.71	7.4858	
112.87	7.2758	
116.11	7.0838	
119.41	6.8918	
122.78	6.6818	
126.21	6.4898	
129.70	6.2978	
133.25	6.1058	
136.87	5.9438	
140.54	5.7518	
144.26	5.5838	
148.04	5.4098	
151.87	5.2538	
155.76	5.1158	
159.69	4.9538	
163.66	4.8158	
167.69	4.6718	
171.75	4.5278	
175.86	4.4078	
180.00	4.3058	
184.18	4.1738	
188.40	4.0538	
192.65	3.9338	
196.93	3.8318	
201.24	3.7238	
205.58	3.6338	
209.95	3.5438	
214.34	3.4598	
218.75	3.3758	
223.18	3.2798	
227.62	3.2138	
232.09	3.1418	
236.56	3.0578	
241.06	2.9858	
245.56	2.9198	
250.07	2.8478	
254.58	2.7878	
259.10	2.7338	
263.63	2.6798	
268.15	2.6198	
272.68	2.5598	
277.20	2.5118	
281.72	2.4638	
286.23	2.4218	
290.74	2.3678	
295.23	2.3138	
299.72	2.2778	
304.19	2.2298	
308.65	2.1938	
313.10	2.1578	
317.53	2.1278	
321.94	2.0978	
326.32	2.0498	
330.69	2.0198	
335.04	1.9778	
339.36	1.9538	
343.66	1.9238	
347.93	1.8938	
352.17	1.8578	
356.38	1.8278	
360.56	1.8098	
364.71	1.7858	
368.83	1.7618	
372.92	1.7258	
376.97	1.7138	
380.98	1.6778	
384.96	1.6658	
388.90	1.6598	
392.80	1.6298	
396.66	1.5998	
400.48	1.5758	
404.26	1.5578	
408.00	1.5518	
411.70	1.5338	
