Crank Angle	PCYL1	
deg	bar	
126.21	0.3164	
129.70	0.3284	
133.25	0.3284	
136.87	0.3464	
140.54	0.3344	
144.26	0.3344	
148.04	0.3404	
151.87	0.3644	
155.76	0.3584	
159.69	0.3584	
163.66	0.3464	
167.69	0.3584	
171.75	0.3584	
175.86	0.3584	
180.00	0.3644	
184.18	0.3644	
188.40	0.3644	
192.65	0.3584	
196.93	0.3704	
201.24	0.3644	
205.58	0.3584	
209.95	0.3584	
214.34	0.3644	
218.75	0.3464	
223.18	0.3404	
227.62	0.3464	
232.09	0.3344	
236.56	0.3344	
241.06	0.3284	
245.56	0.3224	
250.07	0.3104	
254.58	0.3104	
259.10	0.3164	
263.63	0.3104	
268.15	0.3164	
272.68	0.3044	
277.20	0.2984	
281.72	0.2804	
286.23	0.2864	
290.74	0.2924	
295.23	0.2864	
299.72	0.2804	
304.19	0.2744	
308.65	0.2864	
313.10	0.2924	
317.53	0.2924	
321.94	0.2744	
326.32	0.2864	
330.69	0.2804	
335.04	0.2744	
339.36	0.2984	
343.66	0.2924	
347.93	0.2864	
352.17	0.2924	
356.38	0.2924	
360.56	0.2984	
364.71	0.3104	
368.83	0.3164	
372.92	0.2984	
376.97	0.3044	
380.98	0.3044	
384.96	0.3104	
388.90	0.3284	
392.80	0.3224	
396.66	0.3104	
400.48	0.3224	
404.26	0.3344	
408.00	0.3284	
411.70	0.3404	
415.35	0.3344	
418.96	0.3284	
422.52	0.3404	
426.04	0.3284	
429.51	0.3464	
432.94	0.3464	
436.31	0.3404	
439.64	0.3404	
442.93	0.3464	
446.16	0.3344	
449.35	0.3464	
452.49	0.3524	
455.57	0.3584	
458.61	0.3524	
461.60	0.3464	
464.53	0.3464	
467.42	0.3464	
470.25	0.3464	
473.04	0.3404	
475.77	0.3404	
478.45	0.3464	
481.08	0.3284	
483.65	0.3404	
486.18	0.3284	
488.65	0.3404	
491.07	0.3284	
493.44	0.3284	
495.75	0.3344	
498.01	0.3284	
500.22	0.3284	
502.38	0.3284	
504.48	0.3284	
506.53	0.3224	
508.53	0.3164	
510.48	0.3284	
512.37	0.3284	
514.21	0.3164	
516.00	0.3224	
517.73	0.3164	
519.42	0.3104	
521.05	0.3164	
522.62	0.3044	
524.15	0.3164	
525.62	0.3104	
527.04	0.3044	
528.41	0.3104	
529.72	0.3104	
530.99	0.3164	
532.20	0.3224	
533.36	0.3104	
534.46	0.3104	
535.52	0.3104	
536.52	0.3224	
537.47	0.3104	
538.37	0.3164	
539.22	0.3104	
540.02	0.3224	
540.76	0.3284	
541.45	0.3104	
542.09	0.3104	
542.68	0.3284	
543.22	0.3284	
543.71	0.3164	
544.15	0.3224	
544.53	0.3284	
544.86	0.3284	
545.14	0.3344	
545.37	0.3284	
545.55	0.3284	
545.68	0.3164	
545.76	0.3284	
545.78	0.3404	
545.76	0.3404	
545.68	0.3464	
545.55	0.3284	
545.37	0.3464	
545.14	0.3284	
544.86	0.3404	
544.53	0.3524	
544.15	0.3464	
543.71	0.3404	
543.22	0.3524	
542.68	0.3464	
542.09	0.3344	
541.45	0.3464	
540.76	0.3464	
540.02	0.3464	
539.22	0.3464	
538.37	0.3344	
537.47	0.3464	
536.52	0.3584	
535.52	0.3464	
534.46	0.3524	
533.36	0.3464	
532.20	0.3584	
530.99	0.3464	
529.72	0.3524	
528.41	0.3464	
527.04	0.3404	
525.62	0.3524	
524.15	0.3524	
522.62	0.3524	
521.05	0.3644	
519.42	0.3524	
517.73	0.3584	
516.00	0.3464	
514.21	0.3584	
512.37	0.3584	
510.48	0.3584	
508.53	0.3584	
506.53	0.3464	
504.48	0.3584	
502.38	0.3524	
500.22	0.3584	
498.01	0.3644	
495.75	0.3644	
493.44	0.3584	
491.07	0.3584	
488.65	0.3644	
486.18	0.3704	
483.65	0.3824	
481.08	0.3704	
478.45	0.3764	
475.77	0.3704	
473.04	0.3764	
470.25	0.3944	
467.42	0.4004	
464.53	0.3944	
461.60	0.3944	
458.61	0.3884	
455.57	0.3884	
452.49	0.4064	
449.35	0.4184	
446.16	0.4124	
442.93	0.4184	
439.64	0.4124	
436.31	0.4244	
432.94	0.4364	
429.51	0.4364	
426.04	0.4364	
422.52	0.4424	
418.96	0.4424	
415.35	0.4484	
411.70	0.4544	
408.00	0.4544	
404.26	0.4484	
400.48	0.4664	
396.66	0.4664	
392.80	0.4784	
388.90	0.5024	
384.96	0.4904	
380.98	0.5084	
376.97	0.4904	
372.92	0.5024	
368.83	0.5204	
364.71	0.5024	
360.56	0.5084	
356.38	0.5264	
352.17	0.5324	
347.93	0.5264	
343.66	0.5564	
339.36	0.5624	
335.04	0.5684	
330.69	0.5684	
326.32	0.5684	
321.94	0.5744	
317.53	0.5924	
