Crank Angle	PCYL1	
deg	bar	
514.21	0.3445	
512.37	0.3445	
510.48	0.3445	
508.53	0.3445	
506.53	0.3325	
504.48	0.3505	
502.38	0.3445	
500.22	0.3565	
498.01	0.3565	
495.75	0.3445	
493.44	0.3445	
491.07	0.3505	
488.65	0.3565	
486.18	0.3565	
483.65	0.3625	
481.08	0.3745	
478.45	0.3685	
475.77	0.3745	
473.04	0.3805	
470.25	0.3865	
467.42	0.3865	
464.53	0.3925	
461.60	0.3745	
458.61	0.3865	
455.57	0.3865	
452.49	0.3925	
449.35	0.4105	
446.16	0.4045	
442.93	0.4045	
439.64	0.4045	
436.31	0.4165	
432.94	0.4165	
429.51	0.4045	
426.04	0.4105	
422.52	0.3565	
418.96	0.3685	
415.35	0.4165	
411.70	0.4525	
408.00	0.4585	
404.26	0.4465	
400.48	0.4525	
396.66	0.4405	
392.80	0.4645	
388.90	0.4765	
384.96	0.4765	
380.98	0.4885	
376.97	0.4885	
372.92	0.4885	
368.83	0.4765	
364.71	0.4825	
360.56	0.5005	
356.38	0.5185	
352.17	0.5185	
347.93	0.5245	
343.66	0.5305	
339.36	0.5365	
335.04	0.5545	
330.69	0.5545	
326.32	0.5545	
321.94	0.5605	
317.53	0.5725	
313.10	0.5665	
308.65	0.5905	
304.19	0.6145	
299.72	0.6205	
295.23	0.6445	
290.74	0.6685	
286.23	0.6925	
281.72	0.7045	
277.20	0.7345	
272.68	0.7465	
268.15	0.7525	
263.63	0.7705	
259.10	0.8005	
254.58	0.8185	
250.07	0.8425	
245.56	0.8485	
241.06	0.8665	
236.56	0.8905	
232.09	0.9145	
227.62	0.9385	
223.18	0.9625	
218.75	0.9925	
214.34	1.0105	
209.95	1.0285	
205.58	1.0705	
201.24	1.0945	
196.93	1.1305	
192.65	1.1605	
188.40	1.1905	
184.18	1.2265	
180.00	1.2565	
175.86	1.3105	
171.75	1.3465	
167.69	1.3885	
163.66	1.4305	
159.69	1.4725	
155.76	1.5385	
151.87	1.5805	
148.04	1.6285	
144.26	1.6885	
140.54	1.7305	
136.87	1.8025	
133.25	1.8625	
129.70	1.9405	
126.21	1.9885	
122.78	2.0725	
119.41	2.1505	
116.11	2.2285	
112.87	2.2945	
109.71	2.3785	
106.62	2.4685	
103.59	2.5645	
100.65	2.6485	
97.77	2.7445	
94.98	2.8645	
92.26	2.9545	
89.62	3.0685	
87.06	3.1765	
84.58	3.2665	
82.19	3.3985	
79.87	3.5365	
77.65	3.6565	
75.51	3.7825	
73.46	3.8965	
71.49	4.0165	
69.62	4.1485	
67.84	4.2985	
66.14	4.4245	
64.54	4.5685	
63.04	4.6945	
61.62	4.8445	
60.30	5.0005	
59.08	5.1745	
57.95	5.3545	
56.92	5.5645	
55.98	5.7565	
55.15	5.9905	
54.41	6.2545	
53.76	6.5005	
53.22	6.7705	
52.77	7.0645	
52.43	7.3525	
52.18	7.6405	
52.03	7.9165	
51.98	8.1925	
52.03	8.4325	
52.18	8.6785	
52.43	8.8705	
52.77	9.0565	
53.22	9.2125	
53.76	9.3205	
54.41	9.4345	
55.15	9.4765	
55.98	9.5125	
56.92	9.5065	
57.95	9.4885	
59.08	9.4405	
60.30	9.3745	
61.62	9.2785	
63.04	9.1645	
64.54	9.0325	
66.14	8.8945	
67.84	8.7505	
69.62	8.5765	
71.49	8.4085	
73.46	8.2405	
75.51	8.0365	
77.65	7.8505	
79.87	7.6525	
82.19	7.4605	
84.58	7.2505	
87.06	7.0405	
89.62	6.8425	
92.26	6.6385	
94.98	6.4465	
97.77	6.2605	
100.65	6.0625	
103.59	5.8825	
106.62	5.7025	
109.71	5.5345	
112.87	5.3845	
116.11	5.2345	
119.41	5.0665	
122.78	4.9105	
126.21	4.7665	
129.70	4.6225	
133.25	4.5025	
136.87	4.3765	
140.54	4.2445	
144.26	4.1185	
148.04	4.0045	
151.87	3.9145	
155.76	3.7945	
159.69	3.7045	
163.66	3.5845	
167.69	3.4885	
171.75	3.3745	
175.86	3.3085	
180.00	3.2305	
184.18	3.1525	
188.40	3.0685	
192.65	2.9785	
196.93	2.9065	
201.24	2.8345	
205.58	2.7745	
209.95	2.7085	
214.34	2.6425	
218.75	2.5825	
223.18	2.5225	
227.62	2.4565	
232.09	2.4205	
236.56	2.3665	
241.06	2.3125	
245.56	2.2465	
250.07	2.2105	
254.58	2.1625	
259.10	2.1205	
263.63	2.0905	
268.15	2.0365	
272.68	2.0005	
277.20	1.9465	
281.72	1.9105	
286.23	1.8985	
290.74	1.8685	
295.23	1.8265	
299.72	1.7905	
304.19	1.7545	
308.65	1.7425	
313.10	1.7125	
317.53	1.6885	
321.94	1.6405	
326.32	1.6165	
330.69	1.5865	
335.04	1.5685	
339.36	1.5565	
343.66	1.5445	
347.93	1.5145	
352.17	1.4845	
356.38	1.4545	
360.56	1.4365	
364.71	1.4305	
368.83	1.4005	
372.92	1.3945	
376.97	1.3705	
380.98	1.3465	
384.96	1.3285	
388.90	1.3285	
392.80	1.3165	
396.66	1.2925	
400.48	1.2745	
404.26	1.2685	
408.00	1.2505	
411.70	1.2325	
415.35	1.2385	
418.96	1.2265	
422.52	1.1905	
426.04	1.1725	
429.51	1.1905	
432.94	1.1785	
436.31	1.1725	
439.64	1.1665	
442.93	1.1425	
446.16	1.1245	
449.35	1.1245	
452.49	1.1185	
455.57	1.1125	
458.61	1.0945	
461.60	1.0885	
464.53	1.0885	
467.42	1.0765	
470.25	1.0645	
473.04	1.0585	
475.77	1.0525	
478.45	1.0345	
481.08	1.0285	
483.65	1.0345	
486.18	1.0345	
488.65	1.0225	
491.07	1.0165	
493.44	1.0165	
495.75	1.0105	
498.01	0.9985	
500.22	0.9985	
502.38	1.0105	
504.48	0.9985	
506.53	0.9925	
508.53	0.9805	
510.48	0.9865	
512.37	0.9865	
514.21	0.9805	
516.00	0.9745	
517.73	0.9685	
519.42	0.9685	
521.05	0.9685	
522.62	0.9685	
524.15	0.9805	
525.62	0.9685	
527.04	0.9565	
528.41	0.9565	
529.72	0.9625	
530.99	0.9805	
532.20	0.9745	
533.36	0.9745	
534.46	0.9625	
535.52	0.9805	
536.52	0.9925	
537.47	0.9985	
538.37	0.9925	
539.22	0.9985	
540.02	0.9985	
540.76	0.9925	
541.45	1.0105	
542.09	1.0045	
542.68	1.0225	
543.22	1.0225	
543.71	1.0225	
544.15	1.0225	
544.53	1.0345	
544.86	1.0345	
545.14	1.0345	
545.37	1.0465	
545.55	1.0225	
545.68	1.0285	
545.76	1.0525	
545.78	1.0525	
545.76	1.0585	
545.68	1.0525	
545.55	1.0645	
545.37	1.0645	
545.14	1.0645	
544.86	1.0765	
544.53	1.0765	
544.15	1.0765	
543.71	1.0765	
543.22	1.0765	
542.68	1.0765	
542.09	1.0825	
541.45	1.1005	
540.76	1.0885	
540.02	1.0825	
539.22	1.0945	
538.37	1.1065	
537.47	1.1005	
536.52	1.1005	
535.52	1.1065	
534.46	1.1065	
533.36	1.0945	
532.20	1.1065	
530.99	1.1125	
529.72	1.1065	
528.41	1.1005	
527.04	1.1065	
525.62	1.1005	
524.15	1.1065	
522.62	1.1065	
521.05	1.1125	
519.42	1.1245	
517.73	1.1065	
516.00	1.1005	
514.21	1.1065	
512.37	1.1125	
510.48	1.1125	
508.53	1.1125	
506.53	1.1245	
504.48	1.1185	
502.38	1.1125	
500.22	1.1185	
498.01	1.1305	
495.75	1.1305	
493.44	1.1485	
491.07	1.1365	
488.65	1.1245	
486.18	1.1665	
483.65	1.1485	
481.08	1.1545	
478.45	1.1305	
475.77	1.1425	
473.04	1.1545	
470.25	1.1485	
467.42	1.1545	
464.53	1.1605	
461.60	1.1665	
458.61	1.1485	
455.57	1.1665	
452.49	1.1545	
449.35	1.1545	
446.16	1.1545	
442.93	1.1665	
439.64	1.1605	
436.31	1.1725	
432.94	1.1605	
429.51	1.1545	
426.04	1.1665	
422.52	1.1545	
418.96	1.1485	
415.35	1.1545	
411.70	1.1545	
408.00	1.1665	
404.26	1.1545	
400.48	1.1545	
396.66	1.1485	
392.80	1.1365	
388.90	1.1545	
384.96	1.1545	
380.98	1.1425	
376.97	1.1485	
372.92	1.1305	
368.83	1.1305	
364.71	1.1245	
360.56	1.1185	
356.38	1.1305	
352.17	1.1365	
347.93	1.1305	
343.66	1.1365	
339.36	1.1365	
335.04	1.1245	
330.69	1.1305	
326.32	1.1365	
321.94	1.1245	
317.53	1.1185	
313.10	1.1125	
308.65	1.1125	
304.19	1.1125	
299.72	1.1125	
295.23	1.1065	
290.74	1.1005	
286.23	1.1125	
281.72	1.1185	
277.20	1.1185	
272.68	1.1125	
268.15	1.1065	
263.63	1.1245	
259.10	1.1245	
254.58	1.1365	
250.07	1.1245	
245.56	1.1245	
241.06	1.1365	
236.56	1.1365	
232.09	1.1485	
227.62	1.1425	
223.18	1.1425	
218.75	1.1365	
214.34	1.1305	
209.95	1.1425	
205.58	1.1425	
201.24	1.1485	
196.93	1.1425	
192.65	1.1245	
188.40	1.1365	
184.18	1.1305	
180.00	1.1365	
175.86	1.1305	
171.75	1.1245	
167.69	1.1305	
163.66	1.1065	
159.69	1.1185	
155.76	1.1245	
151.87	1.1125	
148.04	1.1125	
144.26	1.0945	
140.54	1.1065	
136.87	1.1005	
133.25	1.1005	
129.70	1.1005	
126.21	1.0945	
122.78	1.0825	
119.41	1.0885	
116.11	1.1065	
112.87	1.1065	
109.71	1.1005	
106.62	1.0945	
103.59	1.1065	
100.65	1.0945	
97.77	1.1065	
94.98	1.1065	
92.26	1.1065	
89.62	1.1065	
87.06	1.1005	
84.58	1.0885	
82.19	1.1065	
79.87	1.1065	
77.65	1.1005	
75.51	1.1005	
73.46	1.0885	
71.49	1.0765	
69.62	1.1005	
67.84	1.0765	
66.14	1.0825	
64.54	1.0765	
63.04	1.0645	
61.62	1.0585	
60.30	1.0645	
59.08	1.0585	
57.95	1.0585	
56.92	1.0465	
55.98	1.0345	
55.15	1.0165	
54.41	1.0045	
53.76	1.0165	
53.22	1.0045	
52.77	0.9865	
52.43	0.9625	
52.18	0.9565	
52.03	0.9445	
